Feature	Gain	Cover	Frequency
Visa_cconsumos_lag1	0.00306468319268886	0.00478923598574435	0.00586911008523349
Visa_Finiciomora	0.00304968367512944	0.00609287926330196	0.00137529893042039
Visa_mfinanciacion_limite_lag1	0.00302470722714494	0.00279309821911852	0.00532599840570442
mpasivos_margen_lag1	0.00299863007113712	0.00423175288354185	0.00629834350937744
thomebanking	0.00297923668001866	0.00176379406308777	0.00157677584379407
Visa_mconsumospesos	0.00295855122605022	0.00258375126475847	0.00642098163056142
mcomisiones_otras	0.00294071283869187	0.0036859452153152	0.00503692283434218
mcaja_ahorro_dolares	0.0029271225860583	0.00537959839542845	0.00572019236665294
Master_fultimo_cierre_lag1	0.00284445306912072	0.00371699749197179	0.00577275156144608
mpasivos_margen_delta1	0.00283840237662848	0.00357324531578114	0.00623702444878544
Visa_mpagospesos	0.00283076616043636	0.00444179296391435	0.00618446525399231
mtarjeta_visa_consumo_lag1	0.00282286068876107	0.00466836606572521	0.00339006806415726
Visa_mconsumospesos_lag1	0.00276682545477846	0.0026146929804916	0.00560631411126782
ccomisiones_mantenimiento	0.00274617254874036	0.00351482967316779	0.00133149960142611
Master_fultimo_cierre	0.00274473457262472	0.00234955470200671	0.00550119572168154
Visa_mpagominimo_delta1	0.00271912431830786	0.00331176718982003	0.0055099555874804
mpayroll_lag1	0.00266435865704988	0.00569412918821874	0.00479164659197421
ccomisiones_otras	0.00256026224622692	0.00498768374558277	0.00440621249682455
mcuenta_debitos_automaticos	0.00252180601980891	0.0059675730284045	0.00435365330203141
Visa_cconsumos	0.00242460852066171	0.00282903483682232	0.0046339690075948
Visa_mlimitecompra	0.00240929099382664	0.00279535107140813	0.00380178175670349
mcomisiones_otras_lag1	0.00240473640329885	0.00172689508733197	0.00452009075220968
Visa_mconsumospesos_delta1	0.00235521305687869	0.00317860997286235	0.0054311167952907
mtarjeta_visa_debitos_automaticos_lag1	0.00231867140023544	0.00440107146373463	0.00436241316783027
mtransferencias_emitidas	0.00231628403044831	0.00892735587176883	0.00649982042275112
ccomisiones_otras_lag1	0.00229160110400825	0.00433446760511463	0.00452885061800853
Visa_mlimitecompra_lag1	0.00228592661754843	0.00316274687043646	0.00378426202510578
Visa_msaldopesos_lag1	0.00223532513351515	0.00320585876871294	0.00355650551433552
cmobile_app_trx	0.0022283536713846	0.00308707848098695	0.00478288672617536
Visa_mconsumosdolares_lag1	0.00221261371358262	0.00243131419650197	0.00457264994700281
mcomisiones_mantenimiento_lag1	0.00207413152672578	0.00582186383134913	0.00379302189090463
Visa_msaldopesos	0.00206415835971234	0.00317530008412884	0.00486172551836506
Visa_Finiciomora_lag1	0.00204294795396685	0.00455320483640014	0.00110374309065585
mtarjeta_visa_debitos_automaticos	0.00202964089874659	0.00298647312922224	0.00400325867007717
mtransferencias_emitidas_lag1	0.0019885476063864	0.00284540510086222	0.00491428471315819
mtarjeta_visa_debitos_automaticos_delta1	0.00197990180309514	0.00454924052568735	0.00322363061397899
mcomisiones_lag1	0.00197467582443962	0.00143898102731663	0.00375798242770921
cmobile_app_trx_lag1	0.00194780248848446	0.00417980675114323	0.00448505128901425
Visa_msaldopesos_delta1	0.00194430143626365	0.00257230227250661	0.0036791436355195
mcomisiones_delta1	0.00192850088177402	0.00287757231581314	0.00387186068309434
mtransferencias_recibidas_delta1	0.001901551023586	0.00308980102445207	0.00448505128901425
mtransferencias_emitidas_delta1	0.00187661402483438	0.00322529590333382	0.00355650551433552
cproductos_lag1	0.00187515128381694	0.0032855769724067	0.00381054162250234
Master_mlimitecompra	0.00185896005320682	0.00206777523124968	0.00337254833255955
ctransferencias_recibidas_lag1	0.00185190366672144	0.00294292931860742	0.00384558108569777
ccallcenter_trx_delta1	0.00184432783012866	0.00236696835584932	0.00116506215124784
tcallcenter	0.00184060637492588	0.000742193937150641	0.00091102604308102
mautoservicio	0.00179220646383729	0.00662191698281147	0.0038981402804909
mcomisiones_otras_delta1	0.00176531118341739	0.00188780517776753	0.00346890685634696
ccallcenter_trx	0.00175027456368473	0.00722861025860529	0.00266299920285221
ccaja_ahorro_delta1	0.00173471431302448	0.00557733845741724	0.000578151142724493
Visa_msaldototal_lag1	0.00172602029118443	0.00156701042247656	0.00329370954036984
mpagomiscuentas	0.00170828052071963	0.00383040339316279	0.00301339383480645
Master_mlimitecompra_lag1	0.00168112591307577	0.00224098410647428	0.00305719316380073
mpayroll_delta1	0.00165750960059018	0.00826298325518801	0.00416093625445658
Visa_msaldototal_delta1	0.00162680475957749	0.0032539132953854	0.00384558108569777
Visa_mconsumosdolares	0.00161700765819552	0.002648899404553	0.00347766672214582
ctransferencias_recibidas	0.00160272632123453	0.00288261609897312	0.00297835437161103
cprestamos_personales	0.00159903201539211	0.00244785130422272	0.000893506311483308
Master_msaldopesos	0.00152664803981244	0.00345980903732108	0.00216368685231742
Visa_cconsumos_delta1	0.00150825933922084	0.0033460829412102	0.00299587410320874
mtarjeta_master_consumo	0.0015048651592532	0.00164694959381789	0.00135777919882267
mtarjeta_visa_consumo_delta1	0.00146024800194948	0.00380153627528759	0.00346890685634696
internet	0.00141511011118338	0.0036680990323369	0.00199724940213916
mpagomiscuentas_lag1	0.00139976007241492	0.00437435874187343	0.00290827544522018
ccaja_seguridad_lag1	0.00137708984857106	0.000560835858351241	0.000280315705563391
ctarjeta_debito	0.00137302219831102	0.00168045055592001	0.00252284135007052
ctarjeta_visa_trx_lag1	0.00129293378266793	0.00521476547390132	0.00366162390392179
cmobile_app_trx_delta1	0.00128460154540711	0.00261551231866004	0.00289951557942132
Master_mpagominimo_lag1	0.00127202971893787	0.00176553242929496	0.00186585141515632
Visa_mconsumosdolares_delta1	0.00126943540821994	0.00213509858396848	0.00280315705563391
ctarjeta_visa_debitos_automaticos_lag1	0.00125868855309319	0.00280042600283386	0.00231260457089797
mautoservicio_delta1	0.00124197197176974	0.00556732128309387	0.00299587410320874
mautoservicio_lag1	0.00123464800464787	0.00253017324079372	0.0033813081983584
Master_mpagospesos_lag1	0.00119914332069853	0.00285445945453559	0.00248780188687509
mcuenta_debitos_automaticos_lag1	0.00114933704551417	0.00252199211795649	0.00255788081326594
ctarjeta_debito_lag1	0.00113189193817904	0.001433101483759	0.00195345007314488
ctransferencias_emitidas	0.00112658686015252	0.00499162091721253	0.00277687745823734
Master_mpagospesos	0.00112036056688096	0.00365371254274642	0.00328494967457099
ctarjeta_debito_trx	0.00109798961419256	0.00189662892633488	0.00309223262699615
Visa_fultimo_cierre_delta1	0.00108813147418653	0.00237470160671699	0.00197972967054145
Master_fultimo_cierre_delta1	0.0010672842314869	0.00174001775916984	0.00215492698651857
ctarjeta_debito_trx_lag1	0.00105080805513076	0.00388342868960994	0.00289075571362247
ctransferencias_emitidas_lag1	0.00101891728100508	0.00390636530104716	0.00214616712071971
ccaja_seguridad	0.000997443218825938	0.00329093046493175	0.000639470203316485
mcomisiones_mantenimiento_delta1	0.000989855027651581	0.00754342817055801	0.00152421664900094
ccomisiones_otras_delta1	0.000960895808406473	0.00109678872415467	0.00181329222036318
cprestamos_personales_delta1	0.000960644143098453	0.00208746016420249	0.00036791436355195
ctarjeta_master	0.000960242557544036	0.000124386667161037	0.000236516376569111
Master_status_lag1	0.000951891113465783	0.00220909036404462	0.000376674229350806
Master_mpagominimo	0.000948604309931376	0.00404014856730641	0.00209360792592658
mdescubierto_preacordado_lag1	0.000918704057152025	0.00110843663354914	0.001033664164265
ctarjeta_visa_trx_delta1	0.000908592909006273	0.00271239082668842	0.00191841060994946
cplazo_fijo	0.000906755817645056	0.00282148531446273	0.000376674229350806
cprestamos_personales_lag1	0.000865793329524002	0.0010325555261165	0.000639470203316485
Master_mpagospesos_delta1	0.00086198572624222	0.00519184875417835	0.00206732832853001
tcuentas_lag1	0.000858582669448207	0.00531176294671692	0.000551871545327926
Master_msaldototal	0.000835737637433171	0.00193814316529768	0.00227756510770255
mtarjeta_master_consumo_lag1	0.00083042211859589	0.00215332001102938	0.00110374309065585
ctarjeta_debito_trx_delta1	0.000811066037033314	0.00291711519337302	0.00185709154935746
internet_lag1	0.000803057543445817	0.00290896568139955	0.00171693369657577
Master_msaldototal_lag1	0.000784094635948524	0.00136340716205969	0.00178701262296662
Master_msaldopesos_lag1	0.00078193135219308	0.0017553539624668	0.00143661799101238
ctransferencias_recibidas_delta1	0.000774788329617194	0.00131799152571292	0.00185709154935746
ctransferencias_emitidas_delta1	0.000774675202016408	0.00294505487934569	0.00158553570959293
ctarjeta_visa_debitos_automaticos	0.000770820905996278	0.00138053300284285	0.00155049624639751
Visa_mpagado	0.000765785547982167	0.0029544204843775	0.00186585141515632
mextraccion_autoservicio	0.000759109090641189	0.00253522851180418	0.00184833168355861
ccomisiones_mantenimiento_lag1	0.000736598772938583	0.00155407440893415	0.00124390094343755
ccajas_consultas_delta1	0.000730321577507896	0.0039640221287312	0.000762108324500469
mextraccion_autoservicio_delta1	0.00070936609680285	0.00311551360942413	0.00174321329397234
ccuenta_debitos_automaticos	0.00069796371740444	0.00216434703680003	0.00146289758840895
ccuenta_debitos_automaticos_lag1	0.000682572548330094	0.00261231245115231	0.00134901933302382
mprestamos_prendarios	0.000630254623147991	0.00633174922241016	0.000656989934914197
Master_mconsumospesos	0.000628547236541129	0.001301568371301	0.0017694928913689
mpagomiscuentas_delta1	0.000625464620751245	0.00163821543506439	0.00168189423338034
Master_mconsumospesos_lag1	0.000624537519673018	0.00201842959354225	0.00178701262296662
matm_lag1	0.000613244394905718	0.00221676178097881	0.00193593034154717
Master_mpagominimo_delta1	0.000605625278361534	0.00232078526941046	0.00135777919882267
thomebanking_lag1	0.000604270818578149	0.000708982330101326	0.00104242403006386
mextraccion_autoservicio_lag1	0.000601114179037113	0.00106586011536503	0.00211988752332314
cextraccion_autoservicio	0.00059109387705545	0.00148800076472878	0.00124390094343755
ccajas_trx_delta1	0.000590673719421204	0.00150131125135711	0.000560631411126782
cpagomiscuentas	0.000586746081334866	0.00254330377679768	0.00149793705160437
ccaja_ahorro_lag1	0.000572211708226649	0.000978609659637243	0.000840947116690172
mplazo_fijo_dolares	0.000568461859853773	0.00279843490391601	0.000525591947931358
mcuenta_debitos_automaticos_delta1	0.000562608222985035	0.00313321870001057	0.00143661799101238
Master_mfinanciacion_limite_delta1	0.000560768335884102	0.00512654988453351	0.001033664164265
cpayroll_trx_lag1	0.000543504011024352	0.000719056172680438	0.000674509666511909
ctarjeta_visa_debitos_automaticos_delta1	0.000538509936265098	0.0017606553356165	0.000770868190299325
Visa_mpagado_delta1	0.0005072802790605	0.00158503424308919	0.001033664164265
Master_msaldototal_delta1	0.000501894318651604	0.00171300589059803	0.001033664164265
cpagomiscuentas_lag1	0.000501348158278489	0.000755844433313444	0.00122638121183983
Master_msaldopesos_delta1	0.000498109854959741	0.00179362939858969	0.001094983224857
Master_mconsumospesos_delta1	0.000483480625783149	0.0014266292750559	0.00115630228544899
matm	0.000483136636573582	0.00106279270508637	0.00137529893042039
cextraccion_autoservicio_lag1	0.000476503430863778	0.00310778012725745	0.00121762134604098
mplazo_fijo_dolares_delta1	0.000453574063586978	0.00394490796461824	0.000534351813730214
tmobile_app	0.000444986265287699	0.000230757300775875	0.000779628056098181
Visa_msaldodolares_lag1	0.000439334480109609	0.00131960653245182	0.00141033839361581
Master_cconsumos_lag1	0.000418751359132955	0.00117510170930528	0.00108622335905814
ccallcenter_trx_lag1	0.000416444794567145	0.00302526729190928	0.00086722671408674
Master_cconsumos	0.000414809975185441	0.00167594762692881	0.000989864835270724
Visa_mpagosdolares	0.000408036711635565	0.000787163012222204	0.000893506311483308
matm_delta1	0.000395874393624358	0.000853257396238178	0.00108622335905814
catm_trx	0.000369910781256788	0.00155041656940039	0.000840947116690172
Master_delinquency	0.000350064918173883	0.00050620226283628	0.000218996644971399
mtarjeta_master_consumo_delta1	0.000348884761008202	0.00198603431777433	0.000718308995506189
Visa_mfinanciacion_limite_delta1	0.000345899648906025	0.00089265494092449	0.000648230069115341
mcaja_ahorro_adicional_lag1	0.000341498144646551	0.00437313540144634	0.000744588592902757
mttarjeta_master_debitos_automaticos	0.000341000369778216	0.00280498544588147	0.000692029398109621
Visa_mpagado_lag1	0.000340238386378951	0.00129452971133946	0.000770868190299325
mttarjeta_master_debitos_automaticos_lag1	0.000340182474215667	0.00160235198494521	0.000718308995506189
tcallcenter_lag1	0.000339573524634101	0.000959415697368225	0.000490552484735934
catm_trx_lag1	0.000332761482621189	0.00263249976553972	0.000849706982489028
thomebanking_delta1	0.000329169217409373	0.000807867665379751	0.000613190605919917
Master_mlimitecompra_delta1	0.000326749652584762	0.00100522346262481	0.000560631411126782
Visa_mpagosdolares_lag1	0.000323193673347656	0.00080523663922016	0.00086722671408674
Visa_msaldodolares_delta1	0.000323138306086963	0.00251246229063253	0.000884746445684452
ccajas_extracciones	0.000319231558080363	0.00236630352541491	0.000665749800713053
Visa_status_lag1	0.000313375222774759	0.000322142534581693	8.75986579885596e-05
tpaquete7	0.000312556509866155	0.00146889600677527	0.000254036108166823
Master_Fvencimiento_delta1	0.000309315068807925	0.000206556408988028	0.000709549129707333
ccajas_otras_delta1	0.00030919341424825	0.000980046720343137	0.000175197315977119
Visa_mconsumototal_lag1	0.000307918129451988	0.00050735960594783	0.000569391276925638
Master_fechaalta_delta1	0.00029784654355076	0.000143192972300959	0.00054311167952907
cpagomiscuentas_delta1	0.0002862999611516	0.0015971004952805	0.000744588592902757
Visa_mlimitecompra_delta1	0.000282882571880355	0.000564906412406091	0.000604430740121061
ctarjeta_master_trx	0.000276720546218666	0.00285003362521207	0.000884746445684452
Master_cconsumos_delta1	0.000274231438920162	0.000905904518815355	0.000674509666511909
mforex_sell	0.000266927327525579	0.00111931424016382	0.000674509666511909
Visa_fechaalta_delta1	0.000264473002411636	0.000292354461176056	0.000595670874322205
mplazo_fijo_dolares_lag1	0.000260182752815818	0.002867192464653	0.000595670874322205
Visa_Fvencimiento_delta1	0.000257441264810971	0.000176701567270179	0.000613190605919917
mcaja_ahorro_adicional	0.000257280334472452	0.0019944340952691	0.000394193960948518
cseguro_accidentes_personales_lag1	0.000256430142429869	0.000402717392683049	0.000490552484735934
ccajas_otras	0.000249258600184873	0.00115800832748222	0.000192717047574831
Visa_mconsumototal	0.00024465152391336	0.000206547311227242	0.00054311167952907
mforex_sell_lag1	0.000235419391957692	0.000423346642365605	0.000578151142724493
cextraccion_autoservicio_delta1	0.000235097318031525	0.000619171394409872	0.000604430740121061
matm_other_lag1	0.000229263595162194	0.00084644232531291	0.000569391276925638
minversion1_pesos	0.000227069999422792	0.0028064124065309	0.000236516376569111
Visa_mconsumototal_delta1	0.000221596347946953	0.000213448810879979	0.00054311167952907
matm_other_delta1	0.000219147965397192	0.00105791985188964	0.000613190605919917
tmobile_app_lag1	0.000215729596348872	0.00010770869834743	0.000516832082132502
cseguro_vida_lag1	0.000211995742740759	0.00198055831387734	0.000420473558345086
mttarjeta_master_debitos_automaticos_delta1	0.00020179582273058	0.00247359071987913	0.000665749800713053
mforex_sell_delta1	0.00019518835035353	0.000947991993807365	0.000481792618937078
ccuenta_debitos_automaticos_delta1	0.000193236308898704	0.00190134318551519	0.000297835437161103
tcallcenter_delta1	0.000190923736236404	0.000444146513612737	0.000341634766155383
tmobile_app_delta1	0.000188661944078951	0.000442648235770705	0.00036791436355195
cseguro_accidentes_personales	0.000187743752650093	0.000294987337727671	0.000394193960948518
Visa_msaldodolares	0.000187376075197919	0.000883606138427187	0.00054311167952907
ctarjeta_visa_delta1	0.000183914965474883	0.00190298525423745	0.000280315705563391
tpaquete9	0.000180678685370421	0.000401097759964088	0.000201476913373687
mcheques_depositados_delta1	0.00017689794937106	0.00365321571248789	0.000385434095149662
catm_trx_delta1	0.000176246280601029	0.000897716148609365	0.000551871545327926
ctarjeta_master_trx_lag1	0.00017267069871788	0.000694337248225446	0.000315355168758815
Master_mconsumosdolares_lag1	0.000170265628610928	0.000531834587054281	0.00041171369254623
ccajas_trx_lag1	0.000169671681357136	0.0013284733797334	0.00118258188284555
matm_other	0.000154664283110213	0.000820295283713476	0.00045551302154051
minversion2_lag1	0.00015132722592501	0.00299368456953905	0.000350394631954238
minversion2	0.000149288173609595	0.00311816290820496	0.000289075571362247
Visa_delinquency	0.000148539137931128	0.000106906167906546	0.000157677584379407
Master_mconsumosdolares	0.000147048958472208	0.000255484551994976	0.000402953826747374
mprestamos_hipotecarios	0.000146437266326425	0.000937029269159566	7.00789263908477e-05
ctarjeta_master_trx_delta1	0.000144552169743829	0.00115418341296859	0.000341634766155383
ctarjeta_debito_delta1	0.000140928150494809	0.00287428995166098	0.000289075571362247
catm_trx_other	0.000134696446662627	0.00156596017080342	0.000297835437161103
mcheques_emitidos_delta1	0.000131828548245251	0.00218799242548224	0.000280315705563391
mprestamos_hipotecarios_lag1	0.000128198245426586	0.00271565083193694	0.000218996644971399
Master_mconsumosdolares_delta1	0.000128186881368597	0.000467723669089051	0.000306595302959959
internet_delta1	0.00012459175487856	0.000187586498353288	0.000289075571362247
Visa_status_delta1	0.000123235832156309	0.000463300923752236	0.000262795973965679
minversion1_pesos_delta1	0.000123207930366382	0.00029300641596596	0.000210236779172543
Visa_mpagosdolares_delta1	0.000120443626369319	0.00103581591686336	0.000613190605919917
active_quarter_lag1	0.00011943700353611	0.000121847312506318	0.000210236779172543
cseguro_vivienda	0.000115484685758168	0.000316771848830749	0.000201476913373687
cseguro_vida	0.00011368995481057	0.000286304064754841	0.000183957181775975
cforex_buy_delta1	0.000108465613336004	0.00132183016396739	0.000122638121183983
mprestamos_prendarios_lag1	0.000104731944164123	0.00150432677355943	0.000183957181775975
Master_mconsumototal	0.000101987096281985	0.000212550522651835	0.000236516376569111
ccajas_extracciones_lag1	9.77679286861829e-05	0.000985906834784516	0.000280315705563391
ccajas_trx	9.73000959538532e-05	0.000182999530724315	0.000227756510770255
cseguro_vivienda_lag1	9.43555689227648e-05	0.000306414356574241	0.000175197315977119
active_quarter	9.28404144028349e-05	0.000132378587413777	0.000131397986982839
cpayroll_trx_delta1	9.22333619850084e-05	0.000160582956545593	0.000262795973965679
Visa_delinquency_lag1	8.95680119446329e-05	5.99793009735762e-05	7.88387921897037e-05
Master_msaldodolares_lag1	8.91279832665931e-05	0.000679713522957515	0.000210236779172543
Master_mpagado	8.62903471737797e-05	0.000572530335944993	0.000210236779172543
cprestamos_hipotecarios	8.57415937934064e-05	0.000691142469295776	5.25591947931358e-05
mcheques_depositados	8.54170779107226e-05	0.00098380910702627	0.000262795973965679
ccajas_consultas	8.42370272739113e-05	0.000458643487027003	0.000122638121183983
Master_mpagado_delta1	8.28379136296167e-05	0.000732398424371855	0.000183957181775975
cforex	8.12927524279446e-05	0.000175729109161727	0.000148917718580551
ccajas_extracciones_delta1	8.12557695022343e-05	0.000535559426199253	0.000254036108166823
tpaquete9_lag1	8.02843210884334e-05	0.000385880598554021	0.000157677584379407
mcaja_ahorro_adicional_delta1	7.8096055116833e-05	0.0014823000153005	0.000218996644971399
cliente_edad_delta1	7.73743751723956e-05	0.000199806333082615	0.000166437450178263
ccajas_depositos_lag1	7.47339268976416e-05	0.000259774917202384	9.63585237874156e-05
mprestamos_hipotecarios_delta1	7.3687720588191e-05	1.91731453587451e-05	0.000105118389586272
catm_trx_other_delta1	7.14618657853264e-05	0.000169398378348827	0.000218996644971399
Master_msaldodolares	7.07988704803387e-05	0.0014427793424449	0.000131397986982839
Master_mpagosdolares	6.96506506372615e-05	3.39990259553346e-05	0.000183957181775975
Master_status_delta1	6.92918795413826e-05	0.000230720601334059	0.000236516376569111
mtarjeta_visa_descuentos_delta1	6.64022302903979e-05	0.000608017308386891	0.000122638121183983
ctarjeta_master_debitos_automaticos	6.62048518199606e-05	0.000249182039660447	0.000166437450178263
tpaquete7_lag1	6.55104772437977e-05	0.00111932102493458	0.000306595302959959
catm_trx_other_lag1	6.52762711768758e-05	0.000397369374234403	0.000218996644971399
Master_mpagado_lag1	6.45952864075044e-05	0.000318938503691902	0.000166437450178263
cforex_lag1	6.29698706246818e-05	0.00026807739491654	0.000175197315977119
Master_mconsumototal_delta1	5.89236671716288e-05	0.000227878013686353	0.000140157852781695
cforex_buy	5.47188287715371e-05	0.000343832829890866	3.50394631954238e-05
Master_mpagosdolares_lag1	5.4547231480555e-05	2.42141529306882e-05	0.000105118389586272
Master_msaldodolares_delta1	5.35518197907083e-05	0.00157917420574748	0.000192717047574831
mtarjeta_visa_descuentos_lag1	5.3391844138877e-05	0.000168441879871585	0.000113878255385128
ctarjeta_visa_lag1	5.22278969509107e-05	0.00174361569226181	0.000218996644971399
ccheques_depositados_delta1	4.6324961021896e-05	0.00135994338238948	0.000113878255385128
Master_delinquency_lag1	4.5764116634253e-05	0.000187571078419752	7.00789263908477e-05
ctarjeta_master_debitos_automaticos_lag1	4.56972276543455e-05	0.0002470208588757	0.000122638121183983
ccheques_emitidos	4.44152521736354e-05	0.000838356497664936	8.75986579885596e-05
cinversion2	4.32377147182556e-05	0.00177492070162905	0.000175197315977119
minversion1_pesos_lag1	4.3199220305381e-05	0.00116224202443388	0.000113878255385128
mprestamos_prendarios_delta1	3.88122375599714e-05	0.00193661134910021	0.000192717047574831
mforex_buy_delta1	3.72136247268028e-05	0.0011857182564452	0.000105118389586272
cforex_sell_lag1	3.70421024741062e-05	0.00106806424066468	9.63585237874156e-05
cplazo_fijo_lag1	3.68301610927576e-05	0.000478024030491808	7.88387921897037e-05
Master_mconsumototal_lag1	3.66370936857687e-05	9.41042306862328e-05	0.000131397986982839
cforex_delta1	3.5004372372798e-05	0.00021410654814496	9.63585237874156e-05
ccheques_depositados_lag1	3.49777076209145e-05	0.000343955572561813	4.37993289942798e-05
ccajas_depositos	3.11012475394603e-05	0.000437079018375484	8.75986579885596e-05
mtarjeta_visa_descuentos	2.89491741700335e-05	0.000191978249623695	7.88387921897037e-05
cforex_sell	2.84792712141005e-05	0.000181242197998877	6.13190605919917e-05
Master_mpagosdolares_delta1	2.73371688197804e-05	2.10370298249171e-05	6.13190605919917e-05
Master_delinquency_delta1	2.61180266906646e-05	0.000186715117909165	5.25591947931358e-05
mtarjeta_master_descuentos_delta1	2.24004298739557e-05	0.000175336055055893	4.37993289942798e-05
