Feature	Gain	Cover	Frequency
Visa_mlimitecompra	0.00562623469004579	0.0102932823629199	0.0112947820460027
mtransferencias_emitidas	0.00554930492292172	0.00570749660621404	0.0109418201070651
cprestamos_personales	0.00551917009049346	0.00163190304911277	0.00182363668451085
ctarjeta_debito_trx	0.00533626495722207	0.0221562990497243	0.0258838755220895
cproductos	0.00530971574456541	0.00827735821911907	0.00888287546326255
Master_mpagospesos	0.00525575022514964	0.0184955970803763	0.0101182422495441
Master_mlimitecompra	0.0050529335707264	0.00649163439630794	0.0112947820460027
ccaja_ahorro	0.00501241569317767	0.021333663036675	0.00705923877875169
ctransferencias_recibidas	0.00497463857513162	0.0154508462286361	0.00900052944290841
mtarjeta_visa_debitos_automaticos	0.00443438761860379	0.00777411379761144	0.0100005882698982
mcomisiones_mantenimiento	0.00417034053122418	0.00532912473507059	0.00770633566680393
mautoservicio	0.00399654975739352	0.0124539152447349	0.0173539619977646
Master_msaldopesos	0.00367659423600475	0.00666611104891569	0.0061180069415848
thomebanking	0.00310117865327244	0.00354645473083924	0.00400023530795929
Visa_cconsumos	0.00295294218485834	0.00348611795593076	0.00805929760574152
Visa_mconsumototal	0.00290205321525758	0.0040683049510378	0.00794164362609565
ccaja_seguridad	0.0028082890578959	0.013255955023769	0.00423554326725102
Visa_mpagado	0.00261075538191632	0.0122254207677175	0.00711806576857462
mcuenta_debitos_automaticos	0.00249850280560554	0.00790973606203884	0.007647508676981
ccallcenter_trx	0.00248948426227024	0.0115953559640172	0.00470615918583446
mplazo_fijo_dolares	0.00244454995206027	0.0184327910068506	0.00411788928760515
ctarjeta_debito	0.00233682446959757	0.00627073527052383	0.00694158479910583
ctransferencias_emitidas	0.00180947184809854	0.00299075177286864	0.00394140831813636
cpagomiscuentas	0.00179004890918747	0.00539727158283129	0.00476498617565739
Master_msaldototal	0.00172267975154891	0.00230351648606857	0.0030590034707924
Master_cconsumos	0.00171185287018072	0.00359545727172196	0.00370610035884464
ccomisiones_mantenimiento	0.00164046808217422	0.00193238891335295	0.00341196540972998
ccuenta_debitos_automaticos	0.00154916562766916	0.00496914564513899	0.00429437025707395
Visa_mconsumosdolares	0.00148625228045812	0.00286012434229021	0.00347079239955292
cseguro_accidentes_personales	0.00145273545462569	0.00566800316559652	0.00282369551150068
mtarjeta_visa_descuentos	0.00138013209750647	0.0144730124969039	0.00864756750397082
Master_fultimo_cierre	0.00128644586055898	0.00263717513628765	0.00358844637919878
Master_mpagominimo	0.00121771784457646	0.00217200119863743	0.00270604153185482
cextraccion_autoservicio	0.00121191756917003	0.00332272843707307	0.00558856403317842
mextraccion_autoservicio	0.00116562146403532	0.00545664892701409	0.00894170245308548
ctarjeta_visa_debitos_automaticos	0.00104883883490317	0.00216346516221658	0.00323548444026119
Visa_fultimo_cierre	0.0010045110194053	0.0019015218285674	0.00294134949114654
catm_trx	0.000970101331266659	0.00308478450468458	0.00235307959291723
Master_mconsumospesos	0.000947267779534367	0.00205410539674739	0.0030590034707924
mtarjeta_master_consumo	0.000825120891605915	0.00335021621257083	0.00205894464380258
tcallcenter	0.000823818380193233	0.0034231056814853	0.00188246367433378
cmobile_app_trx	0.000644828437407285	0.000436198448078709	0.00129419377610448
Visa_mpagosdolares	0.000560971487691885	0.00173093231891751	0.0015295017353962
cplazo_fijo	0.000556733658984952	0.0038258365273941	0.00100005882698982
ccajas_consultas	0.000460644870913185	0.00570400823197698	0.00123536678628155
matm	0.000455307125105063	0.00165110188846539	0.00247073357256309
Master_mpagosdolares	0.000400672402305318	0.000591234273477627	0.00105888581681275
Master_mconsumototal	0.000335440112846625	0.000617043471240406	0.000882404847343961
Master_msaldodolares	0.000317730570659448	0.000216788740508184	0.000411788928760515
ctarjeta_master_trx	0.000301148380427583	0.00036148725368333	0.000941231837166892
ctarjeta_visa_descuentos	0.00025641849047477	0.0047525716262497	0.0030590034707924
Master_mconsumosdolares	0.000237415486302566	0.000471213409216499	0.00129419377610448
ctarjeta_master	0.000175029347203038	0.000437261831334171	0.000411788928760515
Master_status	0.000152478839671366	0.000179001143862963	0.000470615918583446
Visa_delinquency	9.00981440409934e-05	0.000172244229427214	0.000117653979645862
ctarjeta_master_debitos_automaticos	8.87041352287444e-05	0.000217187509228982	0.000294134949114654
mttarjeta_master_debitos_automaticos	7.58615943918423e-05	0.000136711209780353	0.000352961938937585
mdescubierto_preacordado	5.62077434352828e-05	0.000162303981784408	0.000117653979645862
Master_mpagado	5.27299833704375e-05	0.000114507971903083	0.000117653979645862
matm_other	4.68142090692649e-05	0.000324014922907117	0.000352961938937585
ccajas_trx	4.59338849136216e-05	0.000259886436871386	0.000117653979645862
cseguro_vida	3.72847888590984e-05	0.000306717903607532	0.000235307959291723
Visa_madelantopesos	2.38189300058696e-05	1.93283539798906e-05	5.88269898229308e-05
Visa_msaldodolares	1.78750617848677e-05	0.00024383003136984	0.000117653979645862
cseguro_vivienda	1.5878634889114e-05	3.083641026857e-05	5.88269898229308e-05
catm_trx_other	1.28169994053172e-05	9.58493448773538e-05	0.000117653979645862
Master_madelantopesos	1.04807134446422e-06	3.05995348318564e-05	0.000117653979645862
Visa_madelantodolares	4.65063137721607e-11	9.47740326430643e-05	0.000117653979645862
cforex	7.90584553536987e-14	0.000179299368333646	0.000235307959291723
mforex_sell	4.83954473564786e-14	9.32045198573582e-05	0.000117653979645862
