Feature	Gain	Cover	Frequency
ctransferencias_recibidas	0.00171547292628398	0.00312466345573755	0.00325681429135759
Visa_msaldopesos_lag1	0.00171004197362247	0.00287691416747079	0.00314269411403239
Visa_mconsumosdolares	0.00168317926377768	0.00268701003952461	0.00379230127726814
ctransferencias_recibidas_lag1	0.00166821313404823	0.00273973631493613	0.00375718737655269
mtarjeta_master_consumo	0.00160867732756538	0.00169500424819691	0.00148356230522758
internet	0.00158480117454784	0.00348085957532284	0.00224728964578853
ccallcenter_trx	0.00149465408998015	0.00607926685707151	0.00225606812096739
ctarjeta_visa_trx_lag1	0.00148730223506505	0.00483442574648957	0.00348505464600799
Visa_Finiciomora_lag1	0.00143426523803598	0.00416637791645925	0.00092173989378045
Visa_cconsumos_delta1	0.001411501749575	0.00316171658110312	0.00297590308563403
ctarjeta_visa_debitos_automaticos_lag1	0.00137995670798537	0.00267742530809667	0.00229118202168283
cmobile_app_trx_delta1	0.00133320462632061	0.00291214309980315	0.00297590308563403
Visa_mconsumosdolares_delta1	0.00133186195463311	0.0023743388104928	0.00288811833384541
Master_msaldopesos	0.00132324704528677	0.00343332109420577	0.0021858403195365
ccaja_seguridad	0.00128562315592683	0.00330461330280844	0.000684721063951192
mautoservicio_lag1	0.00128087258085734	0.00263019188821896	0.00343238379493482
ctarjeta_debito	0.0012650924793657	0.00162129536983978	0.00238774524865031
mpagomiscuentas_lag1	0.00125619819704624	0.00416818465346451	0.00283544748277224
mtarjeta_visa_consumo_delta1	0.00121086341925807	0.00343322756343599	0.00282666900759338
mautoservicio_delta1	0.00120718850380573	0.00559244979591767	0.00292323223456086
mcuenta_debitos_automaticos_lag1	0.00115632357239137	0.00240918005130509	0.00246675152526006
Master_mpagominimo_lag1	0.00115327793921174	0.00220540173514419	0.00193126453934952
mcomisiones_mantenimiento_delta1	0.00114591080555891	0.007747118596832	0.00162401790808937
Master_mpagospesos	0.00109909085251457	0.00383594491220452	0.00301979546152833
ccomisiones_otras_delta1	0.00109827074397908	0.00152116187654311	0.0020717201422113
ctarjeta_debito_trx_lag1	0.00109635397208186	0.00374512706833307	0.00311635868849581
Master_fultimo_cierre_delta1	0.0010926889328567	0.00170570784241124	0.00225606812096739
Master_mpagospesos_lag1	0.00109027342232211	0.0031401138699161	0.00267743492955274
mdescubierto_preacordado_lag1	0.00108430578274875	0.00113052051643	0.00109730939735768
ctransferencias_emitidas	0.0010667798997685	0.00446569718979778	0.00278277663169907
Master_mpagominimo	0.00104524879578882	0.00479980182941376	0.00242285914936576
ctarjeta_debito_lag1	0.00104338183245767	0.0014862804639984	0.00199271386560155
ctarjeta_debito_trx	0.00100255307764454	0.00131084334317208	0.00255453627704868
Master_mpagospesos_delta1	0.000981032325565488	0.00526388855046661	0.00231751744721942
ctransferencias_emitidas_lag1	0.000972565362951864	0.00404252114760338	0.00215072641882105
cplazo_fijo	0.000925635664172944	0.00285417506124224	0.000474037659658517
cpayroll_trx_lag1	0.000922663603286809	0.000899164725213655	0.000746170390203222
internet_lag1	0.000903410433159791	0.002944654303908	0.00186103673791862
Master_msaldopesos_lag1	0.000901814434897548	0.00161046142711987	0.00154501163147961
ccaja_seguridad_lag1	0.000900888916637275	0.000675119122116658	0.000254575780186982
Master_msaldototal	0.000896310927274249	0.0020108521694048	0.0025720932274064
Visa_fultimo_cierre_delta1	0.00088313328192816	0.00165338236959755	0.00187859368827635
ctarjeta_debito_trx_delta1	0.000858880158676868	0.00360315742178841	0.00215072641882105
ctransferencias_recibidas_delta1	0.00085282081168615	0.00187120798593581	0.0019575999648861
ctarjeta_visa_trx_delta1	0.000833450636646928	0.00262943007361974	0.00188737216345521
mextraccion_autoservicio	0.000767164967525987	0.00254119137693304	0.00185225826273976
Master_mconsumospesos_lag1	0.000764036953476643	0.0027367126107429	0.00192248606417065
Visa_mpagado	0.00075991970025835	0.00318934939710304	0.00196637844006496
Master_status_lag1	0.000758584592941912	0.00232138614030845	0.00036869595751218
Master_msaldototal_lag1	0.000728062952453177	0.0011724275609705	0.00191370758899179
ctransferencias_emitidas_delta1	0.000722700471046977	0.00252169040200073	0.00153623315630075
mtarjeta_master_consumo_lag1	0.00071550124688997	0.00195634225382847	0.000904182943422727
Master_mconsumospesos	0.000709368685221041	0.00161331575448305	0.00201904929113813
ccaja_ahorro_lag1	0.000704176664167868	0.00128951123853171	0.00107097397182109
ccuenta_debitos_automaticos_lag1	0.000702376814617397	0.00268293615324879	0.00137822060308124
ctarjeta_visa_debitos_automaticos	0.000689734184158018	0.00162237352730338	0.00165913180880481
ccajas_consultas_delta1	0.000685456518880841	0.00302946788398608	0.000640828688056885
ccuenta_debitos_automaticos	0.000664858585918661	0.00235979458522315	0.0015011192555853
cprestamos_personales_delta1	0.000659075392533981	0.00201349862520383	0.000359917482333319
mextraccion_autoservicio_delta1	0.000656699811907948	0.0024451113410236	0.00162401790808937
mprestamos_prendarios	0.000649252143260938	0.00662352499817866	0.000719834964666637
mcuenta_debitos_automaticos_delta1	0.000642077672875222	0.00318254672965625	0.00148356230522758
mextraccion_autoservicio_lag1	0.000627621965500096	0.00136867600223248	0.00221217574507308
mpagomiscuentas_delta1	0.000625383689428602	0.00125291494275321	0.00167668875916253
ccomisiones_mantenimiento_lag1	0.000592479944134457	0.00115301356126909	0.00103586007110565
matm_lag1	0.000567544062074078	0.00230272084412851	0.00179080893648773
Master_mpagominimo_delta1	0.000560423527205147	0.00288001951099119	0.00131677127682921
cpagomiscuentas_lag1	0.000558934899035374	0.000748219021403038	0.00138699907826011
Master_mfinanciacion_limite_delta1	0.000557781674063337	0.00553733722812788	0.00109730939735768
Visa_msaldodolares_lag1	0.000552239784104147	0.00142407678505125	0.00155379010665847
Master_msaldototal_delta1	0.000535293696486984	0.00221530616343315	0.00102708159592679
ccajas_trx_delta1	0.000533130857105163	0.00150295447713098	0.00055304393626827
Visa_mpagado_delta1	0.000533117121124051	0.0015724477628545	0.00101830312074793
matm	0.000526807916762454	0.000862560501806743	0.0015011192555853
mplazo_fijo_dolares	0.000519829037030219	0.00288508968672185	0.000465259184479656
ctarjeta_visa_debitos_automaticos_delta1	0.000512577102987352	0.00196343100194274	0.00086029056752842
thomebanking_lag1	0.000502749825031987	0.00056476081762524	0.000956853794495896
cextraccion_autoservicio_lag1	0.000501645318513519	0.00295284941354849	0.00126410042575605
cpagomiscuentas	0.000495720748360166	0.00106130538374556	0.0012289865250406
Master_msaldopesos_delta1	0.0004673174282842	0.00206721074694432	0.000912961418601589
mttarjeta_master_debitos_automaticos	0.000465711382729425	0.00390434494747957	0.000904182943422727
ccallcenter_trx_lag1	0.000451600437480675	0.00341442231412375	0.000912961418601589
Master_mconsumospesos_delta1	0.000450386527474785	0.00139574915815761	0.00119387262432515
mplazo_fijo_dolares_delta1	0.000447414352538244	0.00364153850113966	0.000535486985910547
cextraccion_autoservicio	0.000439934155892966	0.00156745007918746	0.00100952464556906
Visa_mpagosdolares	0.000433395014903172	0.00111518002186843	0.000965632269674757
Visa_mfinanciacion_limite_delta1	0.00043222481233503	0.00086887142761059	0.00079884124127639
tmobile_app	0.000401892721099198	0.000277463182951214	0.000825176666812975
mttarjeta_master_debitos_automaticos_lag1	0.000400162911161532	0.00127740201481873	0.000807619716455252
tcuentas_lag1	0.000389410855071161	0.00453891623219188	0.000579379361804855
Master_cconsumos	0.000378502534540969	0.00167932515242965	0.000956853794495896
catm_trx_lag1	0.000368421576852481	0.00268269824816933	0.000956853794495896
ctarjeta_master_trx	0.000358345513884769	0.00305289196780004	0.00105341702146337
tcallcenter_lag1	0.000354273355153629	0.000925576305302626	0.000482816134837379
Visa_mpagosdolares_lag1	0.000352616660758132	0.000602482226820236	0.00079884124127639
matm_delta1	0.000352378360405365	0.00159957900390316	0.00101830312074793
ccajas_otras_delta1	0.000351398455294819	0.000895370059157667	0.000158012553219506
Master_cconsumos_lag1	0.000350155476799451	0.000945151830432858	0.000895404468243866
mcaja_ahorro_adicional_lag1	0.000345139984929848	0.00452627837287298	0.000754948865382083
cprestamos_personales_lag1	0.000345072733116153	0.0018176240783394	0.000526708510731686
tpaquete7	0.000344172664453594	0.00150626342349253	0.000254575780186982
thomebanking_delta1	0.000338229468895253	0.000874500806052862	0.000658385638414607
Visa_Fvencimiento_delta1	0.000336507079854368	0.000250276448503685	0.000728613439845499
Master_mlimitecompra_delta1	0.000320818973571772	0.000746103640480201	0.000561822411447132
catm_trx	0.00031300883828105	0.00193988106702779	0.000895404468243866
Visa_mpagado_lag1	0.0002995901510043	0.00150741826551556	0.000728613439845499
mforex_sell	0.000299119526427604	0.00101444097972484	0.000667164113593469
cpagomiscuentas_delta1	0.00029523755709418	0.00158657807444857	0.000754948865382083
ccajas_extracciones	0.000293160510309111	0.00243397828278565	0.000640828688056885
Visa_mconsumototal_lag1	0.000287650999390984	0.000201872331346127	0.000561822411447132
mtarjeta_master_consumo_delta1	0.000287465146537169	0.00269745796772275	0.00067594258877233
cextraccion_autoservicio_delta1	0.000284833267958427	0.000738706858265925	0.000579379361804855
Visa_msaldodolares_delta1	0.000269644568634643	0.00236344739246693	0.000842733617170697
cseguro_accidentes_personales_lag1	0.000267460278672772	0.000430771472482072	0.000465259184479656
Master_Fvencimiento_delta1	0.000265243776004659	0.000267135388814341	0.000596936312162577
Master_cconsumos_delta1	0.000263339927951792	0.00110019588944928	0.000667164113593469
Visa_mlimitecompra_delta1	0.000262053849758579	0.000519919254711122	0.00043014528376421
Visa_delinquency	0.000250965375916216	0.000123694786063855	0.00018434797875609
matm_other_delta1	0.000245667909188606	0.00128017798062417	0.000684721063951192
tmobile_app_lag1	0.000244426663669607	0.000143071510666295	0.000570600886625993
ccuenta_debitos_automaticos_delta1	0.000244341261930873	0.00139643489801498	0.00036869595751218
ctarjeta_master	0.000243246673480285	0.000502644571272177	0.000263354255365843
cseguro_accidentes_personales	0.000242211189266666	0.00042946737760881	0.000456480709300795
mcaja_ahorro_adicional	0.000237484313432421	0.00170210534511698	0.000333582056796734
ccajas_otras	0.000235825379207316	0.00126423003153577	0.000219461879471536
matm_other_lag1	0.000227916472719418	0.000896571323543202	0.000535486985910547
mplazo_fijo_dolares_lag1	0.000226772831199931	0.00188286632578304	0.000509151560373963
minversion1_pesos	0.000223406540422217	0.00264647279770053	0.000228240354650397
Master_fechaalta_delta1	0.00021978807144628	0.000173957932083298	0.00055304393626827
Visa_msaldodolares	0.000205485859909942	0.000669761646083372	0.000509151560373963
Visa_mconsumototal_delta1	0.000204243774706222	0.000276590686463059	0.00043014528376421
mforex_sell_lag1	0.000203416049259031	0.000539779640873699	0.000588157836983716
ctarjeta_master_trx_lag1	0.000200075414755002	0.000373411574492752	0.00043014528376421
Visa_mconsumototal	0.000198910741960672	0.000215186020986889	0.000509151560373963
matm_other	0.000198086003903627	0.000905868297305331	0.000438923758943072
catm_trx_delta1	0.000197012499343575	0.000817328274511898	0.000474037659658517
mforex_sell_delta1	0.00019326216790297	0.000981175278831623	0.00043014528376421
cseguro_vida_lag1	0.000190433276886481	0.00231061630466058	0.000474037659658517
Visa_status_lag1	0.000184385863698989	0.000601759592999887	0.000158012553219506
minversion2	0.0001841531591554	0.00311833385427063	0.000316025106439012
mttarjeta_master_debitos_automaticos_delta1	0.00017850455600133	0.00205406117445706	0.00055304393626827
Visa_fechaalta_delta1	0.000178166512459098	0.000219524415633652	0.000465259184479656
Master_delinquency	0.000162707450674154	0.00013546106362096	0.000105341702146337
Visa_mpagosdolares_delta1	0.000160792373166858	0.0014387306250291	0.00086029056752842
ccajas_trx_lag1	0.000156833316052476	0.000769162214888195	0.000904182943422727
Visa_status_delta1	0.000154289886230524	0.00078937492315179	0.000403809858227626
mprestamos_hipotecarios	0.000152211357301428	0.000926425704950321	7.02278014308915e-05
Master_mconsumosdolares_lag1	0.000147773302887924	0.000286395562033731	0.000316025106439012
ctarjeta_debito_delta1	0.000145583552855515	0.00279413341426202	0.000298468156081289
minversion2_lag1	0.000145216875150626	0.0030436702302806	0.000316025106439012
mcheques_emitidos_delta1	0.000145075255473682	0.00220310340895038	0.000289689680902427
catm_trx_other	0.000143935791767339	0.00131992444151446	0.00030724663126015
tpaquete9	0.000134535717247669	0.000309690288295674	0.000175569503577229
active_quarter_lag1	0.000133537036976401	0.000257180040758293	0.00024579730500812
cpayroll_trx_delta1	0.000132505650068044	0.000338570638589247	0.000403809858227626
tmobile_app_delta1	0.000127166765820284	0.000473490717798497	0.000324803581617873
ctarjeta_visa_delta1	0.000124530186568663	0.00195408981640679	0.000228240354650397
Master_Finiciomora	0.000122571467652591	0.00067774011803215	0.000131677127682921
tpaquete9_lag1	0.000121226888789317	0.00065516894031691	0.000175569503577229
cseguro_vivienda	0.000120703838409823	0.000329108251811279	0.000228240354650397
ccajas_trx	0.000120604762203698	0.00034931577662553	0.000421366808585349
cprestamos_hipotecarios	0.000119710612479048	0.000917918292486838	7.02278014308915e-05
internet_delta1	0.000117794954044672	0.000234155997270196	0.000254575780186982
tcallcenter_delta1	0.000115075514433959	0.000324536754398416	0.000237018829829259
Master_mconsumosdolares	0.000114862865589401	0.000366650374640719	0.000324803581617873
active_quarter	0.000114487613019979	0.000168958114054766	0.00018434797875609
Master_mpagado_lag1	0.000113670195784297	0.000657192010105101	0.000228240354650397
ctarjeta_master_trx_delta1	0.000111066262542604	0.000902862201594438	0.000324803581617873
cforex_buy_delta1	0.000110092285821994	0.001604864445236	0.000140455602861783
ccheques_depositados_delta1	0.000108022832700501	0.00238445240620824	0.000201904929113813
Master_msaldodolares_lag1	0.000103436680176076	0.00107949212558751	0.000219461879471536
mcheques_depositados_delta1	0.000102627377258199	0.00237180974457597	0.000272132730544704
ccajas_extracciones_lag1	0.000102498014915975	0.000591633267342675	0.000272132730544704
ccajas_depositos_lag1	0.000102128510857665	0.000516589040961819	0.00018434797875609
Visa_delinquency_lag1	0.000101144234887006	0.000101951207018186	7.02278014308915e-05
cforex	9.74756145602908e-05	0.000238812183098081	0.000158012553219506
Master_mpagado	9.45396210578822e-05	0.000561171964999098	0.000254575780186982
cseguro_vivienda_lag1	8.98100429940818e-05	0.000196214443932462	0.000175569503577229
ccajas_consultas	8.63671157684187e-05	0.000831734985919535	0.00018434797875609
mcheques_depositados	8.56073382771955e-05	0.00151546297889787	0.000316025106439012
ccajas_extracciones_delta1	8.32653331183816e-05	0.000564327237333031	0.000228240354650397
cforex_sell_lag1	8.29838498564208e-05	0.00125079735124168	0.000175569503577229
Master_msaldodolares	8.04713602657703e-05	0.00254453302476178	0.000237018829829259
mprestamos_prendarios_lag1	8.0353389386595e-05	0.000882830228013126	0.000114120177325199
Master_mconsumosdolares_delta1	7.95499329594043e-05	0.000174827303256407	0.000272132730544704
mprestamos_hipotecarios_lag1	7.94518791847408e-05	0.00146779994254215	0.000131677127682921
Master_mpagado_delta1	7.91330074194121e-05	0.000714607858856461	0.00018434797875609
mcaja_ahorro_adicional_delta1	7.52639803816584e-05	0.00144549777060244	0.000210683404292674
minversion1_pesos_delta1	7.1906793020158e-05	4.03091700529268e-05	0.000105341702146337
mprestamos_hipotecarios_delta1	7.1412390361617e-05	2.10663004070835e-05	0.000114120177325199
Master_delinquency_lag1	7.07325785146e-05	0.000476957683137852	0.000105341702146337
mtarjeta_visa_descuentos_delta1	6.6094144329351e-05	0.000689320706139216	0.000140455602861783
cseguro_vida	6.58795920683556e-05	0.000142236136822709	9.65632269674758e-05
Master_mconsumototal	6.58787407695898e-05	0.00010644807800593	0.000131677127682921
catm_trx_other_lag1	6.5543174998201e-05	0.000518224419229937	0.000149234078040644
minversion1_pesos_lag1	6.10813952420101e-05	0.00133111611846632	0.000140455602861783
cliente_edad_delta1	6.07107053576546e-05	0.00024482955796921	0.000149234078040644
mtarjeta_visa_descuentos_lag1	5.99820616733104e-05	0.000178786620056272	0.000149234078040644
ccheques_emitidos	5.13708017384884e-05	0.00102741324775365	0.000114120177325199
ctarjeta_master_debitos_automaticos_lag1	4.90568575097784e-05	0.000284810951078308	0.000140455602861783
ccajas_consultas_lag1	4.666414531253e-05	0.000356698533035698	0.000149234078040644
cinversion2	4.66416288715737e-05	0.00179088090994679	0.000166791028398367
Master_mpagosdolares_lag1	4.46353016742672e-05	9.41876195356063e-05	0.000193126453934952
Master_mpagosdolares	4.43314050293234e-05	6.18189602877304e-05	0.00018434797875609
catm_trx_other_delta1	4.39705177784442e-05	0.000131840881617164	0.000140455602861783
ctarjeta_master_debitos_automaticos	4.32858160766161e-05	0.00019201302955734	8.77847517886143e-05
ccheques_depositados_lag1	4.02609475609234e-05	0.000489968979491133	5.26708510731686e-05
Master_mconsumototal_delta1	3.95376361990424e-05	6.231131174824e-05	7.02278014308915e-05
mcheques_emitidos_lag1	3.88754018812597e-05	0.000990737599463861	0.000114120177325199
cprestamos_hipotecarios_lag1	3.83913336266279e-05	0.0014865197411674	0.000114120177325199
Master_mconsumototal_lag1	3.8242989314997e-05	0.000132503067270894	0.000131677127682921
ctarjeta_visa_lag1	3.67465057436079e-05	0.000868406136804746	0.000105341702146337
ctarjeta_visa_descuentos_lag1	3.63435159545463e-05	0.000563411215115824	0.000114120177325199
tpaquete7_lag1	3.53959831114555e-05	0.00110229007921156	0.000289689680902427
ctarjeta_master_debitos_automaticos_delta1	3.5183991047596e-05	0.00025585467849728	9.65632269674758e-05
Visa_delinquency_delta1	3.44704552249863e-05	0.0001206838880396	7.02278014308915e-05
cforex_sell	3.2324087821009e-05	0.00026137444223136	7.90062766097529e-05
mforex_buy_delta1	3.22027035287633e-05	0.00097105261207983	7.90062766097529e-05
ccheques_emitidos_lag1	2.90365047884279e-05	0.0004539671796161	7.90062766097529e-05
cforex_lag1	2.87459784755679e-05	0.000219270807751764	0.000105341702146337
Master_mpagosdolares_delta1	2.80199859528807e-05	1.9407139253739e-05	7.02278014308915e-05
ccajas_depositos	2.80044296711876e-05	0.000440138117901564	7.90062766097529e-05
mprestamos_prendarios_delta1	2.70615755363763e-05	0.0014697691959298	0.000131677127682921
